milliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,0.0,0.0,-9.88461561076433e-10,2.689061621349894e-19,-5.730167074236028e-19,-4.621605528827581e-21,1.6360261218567665e-23,-6.842660778202299e-21,0.0,12.094702665050853,0.044269264715916065,0.0,0.0,0.0,0.0,1000.0000000013291,-8.848028119805104e-10,0.0,-6.216798793116236e-19,0.0,0.0,-5.81857781186357e-14,1.6602839277226364e-32,50.000000000105544,3.5696021663522017e-13,1.2082772474092761e-21,6.484140069585184e-30,84.89769636960267,0.0,0.0,34.301493085066156,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.014902608658064939,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,0.08608805320755107,9.435296045050478e-05,-2.174388428187788e-06,-2.0787778719023814e-09,7.360811785911964e-11,1000.000000004245,-1.7706478198576274e-09,1.2546047232422393e-18,-7.645504580170168e-19,-1.2152840988179842e-10,6.091789531397578e-11,-2.0632480670334498e-13,-1.8439285849405876e-29,-1.2306237671215632e-31,4.45736303148313e-41,-5.751138832398542e-20,-2.121160588689557e-42,7.1374319716502225e-43,1.5232589534569782e-46,11.900409355371842,100.0000000000141,0.0,0.0,12.003599111084803,5.948642008660901e-09,1.650547097753974e-20,1.0309423695820032e-23,-5.3452120214587e-21,-1.4495749144225745e-25,7.933481066870223e-26,-1.2855859651822634e-22,2.7242083070383833e-25,-2.5836586406627473e-22,60.0,2.8094375667985647e-24,-1.0821872672567957e-23,-3.345945559242374e-24,1.922616480317456e-26,-2.7816876957906194e-26,-2.7506209171940623e-27
100,0.0,0.0,4.1100326712868287e-10,3.556714471908429e-19,-2.4811081452411342e-18,2.9731096972025145e-21,-7.551997127958388e-23,-1.722083727405326e-20,0.0,10.82562754598505,0.13537717081338874,0.0,0.0,0.0,0.0,999.9999999939909,1.0877066051692327e-09,0.0,2.961015989575923e-19,0.0,0.0,1.0792245365053504e-13,2.2865840702670142e-32,50.00000000001608,2.5164068871058253e-11,-4.377399299663246e-21,-1.252494214670157e-30,83.87195990094723,0.0,0.0,32.802799418139664,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.5313135401161513,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,1.2334519063667864,-2.711158365821119e-05,7.5371670782921e-07,-1.563107944282166e-09,6.185343442332256e-09,1000.0000000079341,-2.5488046736892516e-09,2.1134548163263224e-19,4.6839043395888484e-18,-2.8406612970549603e-11,-2.4823797753233554e-11,2.448370980838731e-13,-4.244030574975777e-29,1.398120004401988e-31,2.5404715647229083e-42,1.3411454073236243e-20,-7.620658305796931e-41,1.3007255336027034e-42,-3.072654376184205e-47,10.797675612313059,99.99999999997725,0.0,0.0,11.937010992148368,-2.892413955801466e-09,1.6478612737450905e-20,-3.760710061859065e-23,-7.052756863124898e-22,-5.503364907205216e-27,1.3963243135432932e-25,3.1288166595964705e-22,1.0353024172307727e-25,-6.922916708744233e-22,60.0,5.850510608539626e-24,-1.3406712982943623e-22,-3.4573447584450195e-24,-4.805403503600593e-26,1.1474532193435711e-26,-2.2841977400286e-26
200,0.0,0.0,-6.221178234066352e-10,2.0578637707968367e-19,-7.717751569638854e-19,-3.7503631258028954e-22,-1.0967453525197792e-23,-3.003947339668275e-20,0.0,9.70972434708061,0.19366005190455948,0.0,0.0,0.0,0.0,999.9999999979875,5.387128937586393e-10,0.0,-5.802178596889102e-19,0.0,0.0,-5.4403025529737855e-14,-7.733746177833595e-33,49.999999999971024,-1.2797677770583563e-11,5.50809932807164e-21,5.5862607677745385e-30,82.71249712868959,0.0,0.0,31.28653246338722,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.6365490148660116,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,2.22690394525525,0.0003860559105403068,8.00848206952885e-07,1.4763460417753202e-09,-2.9208433694004414e-10,999.9999999920205,3.837620297992648e-09,1.0278474534095328e-18,6.149286001258898e-18,-1.184259807529742e-10,-1.488777313176142e-10,-5.766513778346613e-13,3.125173969815324e-29,3.1142546313580435e-32,-8.51026685102699e-42,2.219014887831132e-20,-4.747590188334636e-41,-1.2039363045147517e-42,-8.531392191792726e-47,9.690870426832822,99.99999999984232,0.0,0.0,11.825712985978814,-1.666703220427828e-10,-2.2711291542635113e-22,1.0578274790624128e-23,3.3824882857020005e-21,-2.154214018730294e-25,-1.2865274488125332e-25,-2.9932841111255894e-22,-3.539058580334841e-25,-1.0456267815392546e-21,60.0,-1.6870204698217626e-23,-2.1204404493786985e-22,-1.2588228453259698e-24,-5.966389196867376e-26,-3.325967385979821e-27,-1.1378678157254607e-26
300,0.0,0.0,7.852709692255725e-10,-2.891138524417425e-19,2.623276614510354e-18,-8.564091943088455e-22,8.064611613237355e-23,2.604617307780308e-20,0.0,8.829586756869237,0.28431540771391933,0.0,0.0,0.0,0.0,999.99999999831,1.0457955916130953e-09,0.0,3.8892397648731787e-19,0.0,0.0,1.0377091195672666e-13,1.2557155258441756e-32,49.999999999964906,-2.063186245972526e-11,-1.3561599892648563e-21,7.504996322425488e-31,81.1031713032876,0.0,0.0,30.02917983069389,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.7065740295824536,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.2241708997047205,0.00028187495966830835,-2.4326987653831754e-06,-2.351129380593794e-09,-1.8581557341416275e-09,999.9999999966183,-3.1141156132364617e-09,-5.3998661870339364e-21,6.747938879380568e-18,1.219370591530914e-10,1.4451178720055845e-10,-2.0788537543823706e-13,2.7613677657490986e-30,5.800011293577097e-32,4.660596238519009e-41,1.5027384435362024e-19,-3.6236011925822503e-41,1.0675840801845111e-42,4.26705674626374e-47,8.889669182546783,99.99999999980216,0.0,0.0,11.691614141095368,6.458799284540933e-10,-5.094141559729299e-22,-6.547936184794916e-23,3.821319525372438e-21,-2.0013870023392493e-25,6.466303235212253e-26,3.2567648277386772e-22,1.7933425074384806e-25,-6.306812521325697e-22,60.0,-1.638252591218422e-24,2.1556209432606816e-22,-3.269672582637312e-25,8.428698858484803e-27,1.9822772040156013e-26,-1.6845477310579018e-26
400,0.0,0.0,-5.155823588419117e-10,-2.993179347698873e-19,-1.8227639098417014e-18,2.0300818538922004e-21,-5.294620159562769e-23,-3.553694686605745e-21,0.0,8.082731450920274,0.40275441137458284,0.0,0.0,0.0,0.0,999.9999999965249,1.4788028408907504e-10,0.0,-2.366247268031165e-19,0.0,0.0,-1.4501541027819333e-13,-7.882380537928332e-33,50.000000000179114,-1.6065918427998508e-11,4.203843853885151e-21,1.8868941614496613e-30,80.09015617432621,0.0,0.0,29.44387226927888,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.606546788216056,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.864876400200298,0.0017872595449018984,2.5810054862705344e-06,1.6203274731106078e-09,-7.732537846517055e-09,999.9999999813821,-3.3726928822514883e-09,9.511232194433433e-19,8.228813605641899e-18,1.586462374134577e-10,-7.569305630695148e-11,-4.3861694779695803e-13,1.794942315346025e-29,1.9918618755280545e-32,-4.667010408041482e-41,-1.8063025786772084e-19,2.716320990421253e-41,1.453148629013814e-42,-7.434079197683203e-47,8.200325783100075,100.00000000005186,0.0,0.0,11.64831156868793,-3.3525068388858605e-09,1.1548804087033489e-20,9.36889866825388e-23,2.9788060854326754e-21,-2.3460783327675727e-25,1.319519277206899e-25,3.2878250596725993e-22,2.936730550306029e-25,-7.322274730468368e-22,60.0,-1.5431594849990986e-23,-1.3769615590141234e-23,2.2980534790062594e-24,-6.349575524196738e-26,1.533617282424785e-26,-1.0456583701749414e-26
500,0.0,0.0,-7.722189529484139e-10,-1.0283810127911653e-19,1.7161717480282024e-18,3.1375901590157317e-21,-7.803969846815714e-23,-3.082284184452307e-20,0.0,7.5242777126857305,0.42885328421763913,0.0,0.0,0.0,0.0,1000.0000000016037,5.772985583311008e-10,0.0,-1.2925597095050015e-20,0.0,0.0,-5.0759570869758955e-14,2.4397343620232423e-33,50.0000000000912,-4.930756257783887e-12,9.83932652568578e-21,4.910903365989548e-30,79.0806386669482,0.0,0.0,28.45925946250933,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.9201742623909555,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,4.498714891147273,0.0023417443032013,-1.616178571882008e-06,1.854311963322724e-10,3.812548702356179e-09,999.9999999826501,-1.4035513227618052e-09,-4.9395142072098435e-19,-7.536113068474767e-18,1.0083400460476326e-12,-4.3053772668435905e-11,2.7017275202053306e-13,2.885520978603351e-29,1.2010222870272214e-31,-4.0548405069122344e-43,-1.7818755212873647e-20,-2.8405269841841074e-41,-7.840410720447835e-43,1.5668433336160056e-46,7.541813671420692,99.99999999981472,0.0,0.0,11.586647251176819,-4.99950244189256e-09,1.3978069829379083e-20,6.250209654821257e-23,3.0692615720806e-21,8.541139254704052e-26,6.068270513569038e-26,-3.226261548463677e-22,3.0522313493844163e-25,1.1515579361768275e-22,60.0,-5.9677065746351744e-24,6.749729347829197e-23,-3.875907671159296e-24,-4.0907604572403723e-26,2.955723109403998e-26,-2.9283845283466752e-27
600,0.0,0.0,-8.624114871019076e-11,-2.2579207525671025e-19,-9.915152840955757e-19,-4.7079007911921995e-21,6.684654264480644e-23,-1.4462128257836997e-20,0.0,7.069908026236373,0.5423988663276101,0.0,0.0,0.0,0.0,999.9999999971059,-7.63601746569651e-10,0.0,-6.61362618264708e-21,0.0,0.0,8.87960356559802e-14,-2.091709583713913e-34,49.99999999994451,3.518573650465584e-11,6.361876413256458e-21,-4.646679785337804e-30,78.01301715306069,0.0,0.0,27.482430481395177,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.592409687013049,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.010097877978445,0.004272408891240143,2.0661929723184663e-06,1.7166471206999084e-09,2.555534627277985e-09,1000.0000000105852,2.453863587180696e-09,-1.289908884032299e-18,1.003192777316563e-17,-1.4630683462124105e-10,4.639976579470967e-11,-2.0976918528773363e-13,1.945539329092869e-29,8.428558549562322e-32,-4.401199933646286e-41,1.5998666568286933e-21,-2.667411698881075e-41,-9.210886251014967e-43,-6.942394340482449e-47,6.96639616041283,99.99999999978542,0.0,0.0,11.450820850501744,-2.7136880983716062e-09,1.7480299339758248e-20,2.863477017203749e-23,2.5452367989107912e-21,1.9459914172539218e-25,1.232511844205263e-25,1.7193760700756826e-22,2.5287634024198345e-26,7.351835148773361e-22,60.0,-1.745235200978261e-24,2.0107390735909612e-22,3.9599902493143417e-25,-1.9558581081189248e-26,1.5714598833370624e-26,2.06775494966468e-26
700,0.0,0.0,2.111875427294828e-11,2.760846679344134e-19,-4.335877729615947e-19,-1.76912898818004e-21,8.720839501100715e-23,-2.296185654336277e-20,0.0,6.593497901015532,0.620483414966796,0.0,0.0,0.0,0.0,1000.0000000059729,-5.457783443443698e-10,0.0,5.991262432151435e-19,0.0,0.0,9.121122869918508e-14,-2.2511758411590017e-32,49.99999999986157,-1.729560582458768e-11,1.4052342863504312e-21,-5.0577230621931476e-30,77.21532511780917,0.0,0.0,26.500927069743554,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.813592486094657,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.373479469591034,0.004254727926759335,-3.2578739376482123e-06,-2.554803616947704e-09,-7.483641730248519e-11,1000.000000016313,3.4433528201788748e-09,-7.349005009391602e-19,1.0628414192625244e-17,1.0212077359286385e-10,1.426893211989977e-10,-3.5540018402310724e-13,-4.0955015148076334e-29,8.337372412282127e-32,-1.0102778757631285e-41,-2.7057592795910584e-20,2.3987187854287045e-41,4.930057706043129e-43,1.5881697219761148e-46,6.496114243215606,100.00000000008683,0.0,0.0,11.360219208066185,5.321124141464876e-09,6.4398691437612774e-21,7.04711945236048e-23,9.617544797341647e-22,3.18893733861198e-26,1.5156358243430835e-25,1.0393376612852277e-22,3.2171455836286783e-25,-5.46932238015834e-23,60.0,-1.5819854669163636e-24,1.290405729279406e-22,3.158284098933445e-24,-6.029434227957044e-27,3.0388128484352585e-26,-3.368548121014638e-27
800,0.0,0.0,1.1541445960627585e-10,1.2057219717640011e-19,-2.5074510991021195e-18,2.8943536453769343e-21,3.2486996869376284e-23,-1.701711252902368e-20,0.0,6.190992845112147,0.685214437207962,0.0,0.0,0.0,0.0,1000.0000000053489,-1.277360541100763e-10,0.0,6.485022285082497e-19,0.0,0.0,-6.532527574065505e-14,-2.2888353364459788e-32,49.999999999852804,-2.8270223625085926e-13,1.920940250374031e-21,-3.508010557473646e-30,76.10874456617992,0.0,0.0,25.188793370850266,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.884758088443721,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.700865467776064,0.00583588030959668,1.0206618893960126e-07,1.555693426636385e-09,1.8149555980049317e-09,999.9999999876313,3.821117621314254e-10,-1.007465612074303e-18,9.353247163099848e-18,-1.9920916311423265e-10,9.17316956934811e-11,-3.0231453546258064e-13,-4.446067778196169e-29,5.198555879788301e-33,1.8946502017235694e-41,-1.7466965082959286e-19,-6.95090995392563e-41,-8.243587105349061e-44,8.608641345631991e-47,6.133920731968437,99.9999999999415,0.0,0.0,11.23693930236343,2.6556369391099038e-09,1.1423398169960388e-20,-2.557024681714814e-23,-4.490489220783789e-22,4.8256154877058434e-26,-1.0138964003422283e-25,2.9242170139552414e-22,4.638029317729687e-25,-6.543555125086641e-22,60.0,1.6341183486918968e-23,-2.0999961285537172e-22,-2.4060783560185544e-24,7.507011428017434e-26,1.821275461828374e-26,-2.314792579943102e-28
900,0.0,0.0,7.893762044936828e-10,3.385564131064895e-19,1.102093209941925e-19,-3.6282073671100325e-21,2.5728137882488637e-23,-3.251068405513499e-20,0.0,5.7740451740563286,0.8135505072224665,0.0,0.0,0.0,0.0,1000.0000000048543,-7.216998342576692e-10,0.0,-3.4742355239712053e-19,0.0,0.0,1.3294602953901554e-13,1.1314127102677613e-32,49.99999999989332,-3.4194101541756503e-11,4.393061358675442e-21,6.523965953288639e-30,75.29419718771095,0.0,0.0,24.25105504617089,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.41907085916019,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.01273445879731,0.0077700837373168114,5.923266059799265e-07,-2.851189415875462e-10,-8.547762271825772e-09,1000.0000000088158,-3.3993712128495175e-09,1.6156987221650495e-18,-7.047131767038488e-18,-1.5683305015339458e-10,1.1725236548003064e-11,3.775930759463147e-13,5.587429356025184e-30,-3.4314385456168467e-32,4.0683654176685193e-41,-3.4607739342516406e-20,2.479572419956188e-41,1.2620647694375038e-42,4.624510840334716e-47,5.929240060775719,99.99999999984604,0.0,0.0,11.195798989515758,-3.0326697356730063e-09,4.5496088551899404e-21,-9.613276885878776e-23,1.5481672822362195e-21,3.6166693228960945e-27,-3.592092105855082e-26,1.0071922514628868e-22,-3.6177039973487647e-25,6.9421205377296725e-22,60.0,-1.459909540270746e-23,-1.5225843266669402e-22,7.321603897359976e-25,4.988921754991403e-26,6.926943600044788e-27,-1.1285943448923661e-26
1000,0.0,0.0,-9.80351819968879e-10,-2.769238220313458e-19,2.2068576713282793e-18,-1.6224086757112257e-21,8.768897863613438e-23,2.7994731772358327e-21,0.0,5.572236919209773,0.8749493605059824,0.0,0.0,0.0,0.0,999.9999999961678,3.398899676951577e-10,0.0,-3.4295832419999356e-19,0.0,0.0,-8.392794435357717e-14,-1.391459877140296e-32,49.99999999987382,2.294922586324217e-11,-6.829064706955835e-21,4.260845946409339e-30,74.82470941161364,0.0,0.0,23.81160624488137,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.239346726911648,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.510891205086887,0.008640315512215474,-2.1903936179151774e-06,-1.9827238311256057e-09,6.777776615684771e-09,999.9999999959817,1.3009877943818803e-09,-6.779066780140564e-19,4.8491360381421035e-18,-1.9248509452488386e-10,-1.1092467754494689e-10,-5.562040476849129e-13,-3.859956183807782e-29,-1.2682769048907728e-31,3.498903767897202e-41,1.2816130388639413e-19,-8.894184308018254e-42,-1.0341931408807121e-42,4.385885534555122e-47,5.692096144288033,99.99999999993882,0.0,0.0,11.0475513951269,-6.608500274943196e-10,1.281096812077345e-20,-9.943192982486763e-23,-6.946534222164402e-22,-3.7052439128332986e-26,7.715073006065869e-26,-1.97583679128228e-22,4.688565203626889e-25,9.013791967007935e-22,60.0,-5.868775157892797e-25,5.340406143271724e-23,1.839407234958961e-24,-2.8716384175809156e-26,2.1720477433626696e-26,-1.0201354332723076e-26
1100,0.0,0.0,-8.231199593393935e-10,2.501868453846969e-19,-9.940126181000057e-19,4.530689748965402e-22,2.4742175200635202e-23,2.3433577446064383e-20,0.0,5.31883880280048,0.9589501609690765,0.0,0.0,0.0,0.0,1000.0000000029942,3.207872620640028e-10,0.0,3.228458787283913e-19,0.0,0.0,-3.3068943624238288e-15,-9.344172421972707e-33,50.000000000169976,1.7625021386314704e-11,3.2392979849081437e-21,1.9427608376849724e-31,73.98720635316624,0.0,0.0,23.23349638014303,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.877120033144328,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.771867685571896,0.009374259669856614,-1.4065435803028165e-06,2.365677353721598e-09,6.525425465241421e-09,999.9999999933838,-2.4227764711665612e-09,-1.1350681310904266e-18,5.8440680002827325e-18,1.820282682379147e-10,-2.0247892232203704e-11,-2.7389059171494086e-13,-2.879699399630156e-29,-9.67258694231081e-33,-4.727144157189312e-41,1.1911640784118768e-19,5.067696849968734e-42,9.290684788206309e-43,-1.2507337800632602e-46,5.320242323559253,99.9999999997593,0.0,0.0,11.053696356708562,5.8633487956451435e-09,-9.652018207150762e-21,-3.1330913089300276e-23,1.1102103234698828e-21,-1.1227810780816077e-25,7.021499943285093e-26,-2.703837089017974e-22,-5.103481401649667e-25,-9.789698664833278e-22,60.0,-1.1983070781799521e-23,-6.879016488659909e-23,2.426432032026671e-24,-3.000640774152145e-26,1.6318224841932355e-26,-1.4241922332628526e-26
